"No.","Time","Source","Destination","Protocol","Length","Info"
"4778","24.425137373","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4779","24.425563000","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4780","24.425563077","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4781","24.425563122","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4782","24.425601623","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"4783","24.425786783","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"4784","24.425847568","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4785","24.426041471","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4786","24.426265416","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4787","24.426536204","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4788","24.426819394","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4789","24.426819439","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4790","24.426886583","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"4791","24.427024463","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4792","24.427538921","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4793","24.427539033","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4794","24.427662322","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4795","24.427829761","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4796","24.428003322","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4797","24.428250035","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"4798","24.428399444","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4799","24.428399508","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4800","24.428580400","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4801","24.428736159","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4802","24.428890705","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4803","24.429063178","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4804","24.429167674","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"4805","24.429256816","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4806","24.429498595","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4807","24.429746066","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4808","24.429840507","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4809","24.430048094","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4810","24.430186999","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4811","24.430352367","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"4812","24.430374920","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4813","24.430611163","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4814","24.430860391","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4815","24.431105026","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4816","24.431410021","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4817","24.431470190","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"4818","24.431711983","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4819","24.431712041","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4820","24.431992389","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4821","24.432057116","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4822","24.432311850","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4823","24.432709403","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4824","24.432709512","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4825","24.432803924","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"4826","24.432997781","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4827","24.432997825","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4828","24.433330565","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4829","24.433454064","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4830","24.433576615","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"4831","24.433659113","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4832","24.433690623","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"4833","24.433863414","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4834","24.433963792","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"4835","24.434069984","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4836","24.434180430","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"4837","24.434391647","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4838","24.434512087","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"4839","24.434568023","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4840","24.434622251","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"4841","24.434722575","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4842","24.434776048","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"4843","24.434930327","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4844","24.435024294","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"4845","24.435147862","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4846","24.435408287","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4847","24.435517864","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4848","24.435666439","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4849","24.435832760","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4850","24.436002086","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4851","24.436151676","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4852","24.436308799","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4853","24.436358557","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"4854","24.436475235","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4855","24.436687577","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4856","24.436893530","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4857","24.437194898","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4858","24.437305722","10.0.2.15","192.114.46.177","UDP","86","52717  >  443 Len=44"
"4859","24.437378005","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4860","24.437520702","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"4861","24.437662652","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4862","24.441124041","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4863","24.441124113","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4864","24.441124179","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4865","24.441124217","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4866","24.441124249","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4867","24.441124287","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4868","24.441159061","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"4869","24.441252193","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"4870","24.441351604","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"4871","24.441361656","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4872","24.441400075","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"4873","24.441430234","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4874","24.441515198","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"4875","24.442531654","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4876","24.442531718","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4877","24.442531769","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4878","24.442531801","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4879","24.442631556","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4880","24.442651944","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"4881","24.442723594","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4882","24.443031623","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4883","24.443293875","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4884","24.443496854","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4885","24.443637790","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4886","24.443727449","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"4887","24.444075833","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4888","24.444219895","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4889","24.444405335","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4890","24.444581923","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4891","24.444838493","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4892","24.445047552","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4893","24.445189270","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4894","24.445408250","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4895","24.445502484","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"4896","24.445548448","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4897","24.450850276","10.0.2.15","192.114.46.177","UDP","84","52717  >  443 Len=42"
"4898","24.452908829","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4899","24.452908909","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4900","24.452908938","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4901","24.452908966","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4902","24.452908993","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4903","24.452909018","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4904","24.452909054","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4905","24.452909080","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4906","24.452931193","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4907","24.452931240","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4908","24.452931277","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4909","24.452931305","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4910","24.452931341","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4911","24.452931370","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4912","24.452931403","192.114.46.177","10.0.2.15","UDP","68","443  >  52717 Len=26"
"4913","24.452931433","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4914","24.452958403","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4915","24.452958433","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4916","24.452958461","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4917","24.452958487","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4918","24.452958513","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4919","24.452958540","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4920","24.452958565","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4921","24.452958590","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4922","24.452974258","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4923","24.453078405","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"4924","24.453149053","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4925","24.453178908","10.0.2.15","192.114.46.177","UDP","76","52717  >  443 Len=34"
"4926","24.453474968","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4927","24.453692616","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4928","24.453859220","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4929","24.453963726","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4930","24.454102481","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4931","24.454208105","10.0.2.15","192.114.46.177","UDP","76","52717  >  443 Len=34"
"4932","24.454242804","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4933","24.454417286","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4934","24.454573103","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4935","24.454742941","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4936","24.454917855","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4937","24.454999390","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4938","24.455197716","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4939","24.455353502","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4940","24.455429538","10.0.2.15","192.114.46.177","UDP","76","52717  >  443 Len=34"
"4941","24.457754441","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4942","24.457754533","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4943","24.457754562","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4944","24.457754591","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4945","24.457754618","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4946","24.457754645","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4947","24.457754672","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4948","24.457754699","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4949","24.457785126","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4950","24.457785164","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4951","24.457785191","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4952","24.457785225","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4953","24.457785251","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4954","24.457785275","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4955","24.457785307","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4956","24.457912160","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"4957","24.458032626","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4958","24.458032673","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4959","24.460876537","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4960","24.460939745","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4961","24.460979839","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"4962","24.461108526","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4963","24.461352231","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4964","24.461539069","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4965","24.461719563","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4966","24.461885490","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4967","24.462041058","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4968","24.462151248","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"4969","24.469036890","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4970","24.469114908","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4971","24.469294852","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4972","24.469439182","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4973","24.469592392","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4974","24.469747556","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4975","24.469887125","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4976","24.470031319","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4977","24.470179450","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4978","24.470346032","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4979","24.470488041","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4980","24.470632667","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4981","24.470779626","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4982","24.470938693","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4983","24.471073920","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4984","24.471244918","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4985","24.471336706","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"4986","24.471424140","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4987","24.471588557","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4988","24.471818771","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4989","24.471985604","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4990","24.472112438","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"4991","24.472140691","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4992","24.472252055","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4993","24.472534686","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4994","24.472742328","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4995","24.472812883","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4996","24.472943526","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4997","24.473097077","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4998","24.473231423","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"4999","24.473333214","10.0.2.15","192.114.46.177","UDP","82","52717  >  443 Len=40"
"5000","24.473422844","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5001","24.473669143","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5002","24.473868333","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5003","24.474098876","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5004","24.474256514","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5005","24.474411824","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5006","24.474524130","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5007","24.474592636","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"5008","24.474655106","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5009","24.474921184","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5010","24.475038652","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5011","24.476387877","10.0.2.15","192.114.46.177","UDP","78","52717  >  443 Len=36"
"5012","24.477776016","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5013","24.477954001","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5014","24.477981255","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5015","24.478257629","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5016","24.478523186","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5017","24.478676533","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5018","24.478850803","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5019","24.479138730","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"5020","24.479131862","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5021","24.479237455","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5022","24.479440701","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5023","24.479632875","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5024","24.479782800","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5025","24.479945634","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5026","24.480105103","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5027","24.480268821","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5028","24.480288013","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"5029","24.480427035","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5030","24.480657168","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5031","24.480801663","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5032","24.480953930","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5033","24.481007976","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"5034","24.481095126","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5035","24.481137942","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"5036","24.481441741","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5037","24.481543603","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"5038","24.481674345","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5039","24.481730575","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"5040","24.481846199","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5041","24.482114566","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5042","24.482266226","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5043","24.483061613","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5044","24.483124069","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"5045","24.483245309","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5046","24.483452214","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5047","24.483612842","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5048","24.483748312","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5049","24.483981175","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5050","24.484081883","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5051","24.484120347","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"5052","24.484343382","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5053","24.484433190","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"5054","24.484502381","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5055","24.484554653","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"5056","24.484830299","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5057","24.484926105","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"5058","24.485064272","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5059","24.485244815","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5060","24.485414881","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5061","24.485572376","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5062","24.485747849","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5063","24.485905337","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5064","24.486150495","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5065","24.486216029","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"5066","24.486248039","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5067","24.490230720","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5068","24.490323269","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"5069","24.490705404","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5070","24.490984536","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5071","24.491135025","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5072","24.491387443","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5073","24.491499109","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5074","24.491648896","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5075","24.491796437","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"5076","24.491839651","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
